time,field_data
1220317000000,0.7148821949958801
1220457000000,0.7147843241691589
1220599000000,0.7147154808044434
1220743000000,0.71467125415802
1220880000000,0.7146545052528381
1221024000000,0.7146511673927307
1221163000000,0.7146621942520142
1221294000000,0.7146860957145691
1221433000000,0.7147125005722046
1221577000000,0.7147341370582581
1221718000000,0.7147454023361206
1221853000000,0.7147468328475952
1221992000000,0.714739203453064
1222127000000,0.7147201895713806
1222263000000,0.714695394039154
1222403000000,0.7146674990653992
1222536000000,0.7146380543708801
1222681000000,0.7146140336990356
1222808000000,0.7146012783050537
1222946000000,0.7145854830741882
1223078000000,0.714576780796051
1223210000000,0.7145743370056152
1223351000000,0.7118695974349976
1223485000000,0.6895691752433777
1223620000000,0.6474325656890869
1223763000000,0.5770032405853271
1223905000000,0.5307290554046631
1224048000000,0.47963181138038635
1224186000000,0.4240175187587738
1224328000000,0.37409335374832153
1224480000000,0.31916311383247375
1224615000000,0.25928232073783875
1224750000000,0.20511461794376373
1224891000000,0.15631967782974243
1225034000000,0.11115682125091553
1225184000000,0.08429904282093048
1225314000000,0.0821799710392952
1225452000000,0.08020906150341034
1225592000000,0.07581838220357895
1225725000000,0.06803571432828903
1225862000000,0.056219711899757385
1226003000000,0.0411161333322525
1226140000000,0.020519763231277466
1226286000000,0.007663618307560682
1226414000000,0.02699866332113743
1226549000000,0.02642480470240116
1226687000000,0.02581115812063217
1226828000000,0.02312256023287773
1226963000000,0.020710699260234833
1227104000000,0.0193435437977314
1227247000000,0.02796696498990059
1227383000000,0.03950267657637596
1227507000000,0.06427547335624695
1227655000000,0.07437144964933395
1227788000000,0.07222691178321838
1227929000000,0.06815070658922195
1228068000000,0.061934467405080795
1228218000000,0.052983179688453674
1228352000000,0.04603958874940872
1228489000000,0.047932591289281845
1228620000000,0.0604584701359272
1228760000000,0.07996255159378052
1228903000000,0.07794271409511566
1229046000000,0.07696332037448883
1229189000000,0.07334548979997635
1229338000000,0.06633748859167099
1229479000000,0.06135581433773041
1229616000000,0.0627167746424675
1229759000000,0.07450604438781738
1229903000000,0.09372773766517639
1230040000000,0.0955364778637886
1230178000000,0.09239756315946579
1230323000000,0.0871843621134758
1230463000000,0.07905613631010056
1230604000000,0.07193616777658463
1230743000000,0.07086850702762604
1230885000000,0.0784306526184082
1231016000000,0.09269656240940094
1231149000000,0.10682190209627151
1231289000000,0.10320500284433365
1231428000000,0.09863657504320145
1231560000000,0.0905124619603157
1231702000000,0.0784560963511467
1231839000000,0.0693979412317276
1231980000000,0.06699760258197784
1232114000000,0.07558653503656387
1232262000000,0.09096746891736984
1232399000000,0.09263932704925537
1232537000000,0.0904112383723259
1232680000000,0.08636915683746338
1232823000000,0.07890564948320389
1232970000000,0.07127770036458969
1233102000000,0.07013338804244995
1233244000000,0.07708939909934998
1233397000000,0.09156346321105957
1233517000000,0.10215229541063309
1233658000000,0.09895195066928864
1233795000000,0.09385403990745544
1233928000000,0.08537411689758301
1234067000000,0.07747434824705124
1234206000000,0.06675262004137039
1234347000000,0.06415096670389175
1234487000000,0.07121248543262482
1234623000000,0.08866719156503677
1234759000000,0.09167495369911194
1234902000000,0.08989942073822021
1235054000000,0.08643092215061188
1235197000000,0.07954031229019165
1235334000000,0.07217203825712204
1235476000000,0.07140164077281952
1235614000000,0.07952161878347397
1235756000000,0.09754599630832672
1235905000000,0.1083870530128479
1236032000000,0.10594726353883743
1236171000000,0.10010872036218643
1236317000000,0.09040854871273041
1236448000000,0.07927276939153671
1236600000000,0.06921599060297012
1236745000000,0.0684107095003128
1236874000000,0.08131513744592667
1237016000000,0.09933789819478989
1237158000000,0.09661318361759186
1237300000000,0.09463565051555634
1237439000000,0.0902007594704628
1237580000000,0.083121158182621
1237712000000,0.07661021500825882
1237851000000,0.07762445509433746
1237983000000,0.08894245326519012
1238123000000,0.10266027599573135
1238265000000,0.11092747747898102
1238391000000,0.10827512294054031
1238525000000,0.10305116325616837
1238670000000,0.09560871869325638
1238804000000,0.084369957447052
1238944000000,0.07340747863054276
1239085000000,0.07168295979499817
1239227000000,0.08059603720903397
1239364000000,0.09766872227191925
1239505000000,0.09501460939645767
1239646000000,0.09359406679868698
1239785000000,0.09016542136669159
1239927000000,0.08306429535150528
1240068000000,0.07529870420694351
1240209000000,0.07338757067918777
1240349000000,0.07833357155323029
1240493000000,0.09103168547153473
1240631000000,0.09460829198360443
1240769000000,0.09200026839971542
1240922000000,0.08767537027597427
1241056000000,0.0818435326218605
1241201000000,0.06813153624534607
1241333000000,0.05845285952091217
1241478000000,0.04550808295607567
1241609000000,0.041767533868551254
1241748000000,0.04328746348619461
1241892000000,0.043767888098955154
1242031000000,0.045805010944604874
1242164000000,0.04838067665696144
1242312000000,0.04867824167013168
1242440000000,0.04584860801696777
1242581000000,0.040359027683734894
1242708000000,0.035557374358177185
1242848000000,0.0327620729804039
1242983000000,0.03056439943611622
1243121000000,0.030222898349165916
1243265000000,0.030624916777014732
1243409000000,0.030801471322774887
1243539000000,0.029877834022045135
1243674000000,0.027538597583770752
1243814000000,0.023484358564019203
1243949000000,0.0189200472086668
1244084000000,0.013308034278452396
1244221000000,0.0069784922525286674
1244362000000,0.005205140914767981
1244496000000,0.005794349126517773
1244636000000,0.006513650994747877
1244778000000,0.007049724459648132
1244910000000,0.007469897624105215
1245047000000,0.007448864169418812
1245180000000,0.007109384983778
1245325000000,0.006750993896275759
1245473000000,0.006634064484387636
1245610000000,0.006719255354255438
1245764000000,0.006875873077660799
1245887000000,0.006976298987865448
1246028000000,0.006893103942275047
1246169000000,0.0064811366610229015
1246302000000,0.006039394531399012
1246445000000,0.006838320754468441
1246594000000,0.011266505345702171
1246729000000,0.020002683624625206
1246873000000,0.027220213785767555
1247017000000,0.02735229581594467
1247156000000,0.027088910341262817
1247294000000,0.025306766852736473
1247433000000,0.022199902683496475
1247570000000,0.021289296448230743
1247702000000,0.026571083813905716
1247837000000,0.03956376761198044
1247975000000,0.057374436408281326
1248111000000,0.07059376686811447
1248259000000,0.06773712486028671
1248383000000,0.06498157978057861
1248522000000,0.05831117182970047
1248654000000,0.05110422149300575
1248797000000,0.044201795011758804
1248945000000,0.04727371037006378
1249078000000,0.06391443312168121
1249216000000,0.09034577757120132
1249356000000,0.09472507983446121
1249499000000,0.09211903810501099
1249637000000,0.0874694362282753
1249789000000,0.07846683263778687
1249918000000,0.07294411957263947
1250059000000,0.07459869235754013
1250195000000,0.08879879862070084
1250338000000,0.11164212971925735
1250476000000,0.11300050467252731
1250616000000,0.1091461032629013
1250752000000,0.10208196192979813
1250884000000,0.09387890994548798
1251024000000,0.08368104696273804
1251158000000,0.08074959367513657
1251298000000,0.08732724189758301
1251433000000,0.1044108048081398
1251570000000,0.1134616807103157
1251715000000,0.1093321442604065
1251852000000,0.10386572778224945
1251996000000,0.0943727120757103
1252137000000,0.0806635394692421
1252279000000,0.07084394991397858
1252407000000,0.06635556370019913
1252548000000,0.06920021027326584
1252689000000,0.08205116540193558
1252824000000,0.08133705705404282
1252961000000,0.08153721690177917
1253099000000,0.07971372455358505
1253239000000,0.0746227279305458
1253363000000,0.06970151513814926
1253505000000,0.0660160556435585
1253642000000,0.06644651293754578
1253772000000,0.07277029007673264
1253909000000,0.0782674103975296
1254055000000,0.07660628110170364
